"type","george","meeting","labs","email","free","conference","internet","people"
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"nonspam",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"nonspam",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"nonspam",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"nonspam",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"nonspam",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"nonspam",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"nonspam",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"nonspam",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"nonspam",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"nonspam",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
